Season,TeamA,TeamB,Win,A_PPG,A_FG%,A_FG3%,A_FT%,A_OR_per_game,A_DR_per_game,A_Ast_per_game,A_TO_per_game,A_Stl_per_game,A_Blk_per_game,A_PF_per_game,A_Road_Wins,A_ConfAbbrev,A_TeamName,A_TotalD1Seasons,A_Seed,A_CoachName,B_PPG,B_FG%,B_FG3%,B_FT%,B_OR_per_game,B_DR_per_game,B_Ast_per_game,B_TO_per_game,B_Stl_per_game,B_Blk_per_game,B_PF_per_game,B_Road_Wins,B_ConfAbbrev,B_TeamName,B_TotalD1Seasons,B_Seed,B_CoachName
2023,1421,1234,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery
2023,1425,1234,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery
2023,1429,1234,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery
2023,1433,1234,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery
2023,1436,1234,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery
2023,1438,1234,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery
2023,1452,1234,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery
2023,1462,1234,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery
2023,1242,1235,,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1243,1235,,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1244,1235,,74,46,37,66,7,23,14,12,7,3,18,11,a_sun,Kennesaw,18,Y14,amir_abdur_rahim,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1245,1235,,76,45,33,72,9,23,12,11,9,4,19,13,mac,Kent,39,Y13,rob_senderoff,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1246,1235,,75,46,35,70,12,24,15,11,6,4,16,7,sec,Kentucky,39,W06,john_calipari,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1266,1235,,80,49,35,72,7,21,18,11,9,3,16,12,big_east,Marquette,39,W02,shaka_smart,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1268,1235,,70,45,33,74,9,23,12,10,5,4,16,5,big_ten,Maryland,39,X08,kevin_willard,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1272,1235,,80,48,36,75,9,24,16,13,9,5,18,13,aac,Memphis,39,W08,anfernee_hardaway,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1274,1235,,79,49,37,78,9,23,15,11,7,3,14,9,acc,Miami FL,38,Y05,jim_larranaga,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1277,1235,,70,45,40,76,7,25,15,10,5,3,17,7,big_ten,Michigan St,39,W07,tom_izzo,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1280,1235,,66,42,27,65,12,23,14,12,9,3,15,9,sec,Mississippi St,39,Y11a,chris_jans,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1281,1235,,79,47,36,76,8,20,16,11,10,3,18,8,sec,Missouri,39,X07,dennis_gates,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1286,1235,,71,46,32,76,7,22,12,12,6,3,19,13,big_sky,Montana St,39,W14,danny_sprinkle,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1297,1235,,67,43,35,70,10,20,13,11,9,3,16,8,horizon,N Kentucky,11,Y16,darrin_horn,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1301,1235,,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1305,1235,,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1321,1235,,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1331,1235,,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1336,1235,,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1338,1235,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1343,1235,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1344,1235,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1345,1235,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1361,1235,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1364,1235,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1369,1235,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1388,1235,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1394,1235,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1395,1235,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1397,1235,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1400,1235,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1401,1235,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1411,1235,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1417,1235,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1418,1235,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1421,1235,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1425,1235,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1429,1235,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1433,1235,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1436,1235,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1438,1235,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1452,1235,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1462,1235,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger
2023,1243,1242,,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1244,1242,,74,46,37,66,7,23,14,12,7,3,18,11,a_sun,Kennesaw,18,Y14,amir_abdur_rahim,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1245,1242,,76,45,33,72,9,23,12,11,9,4,19,13,mac,Kent,39,Y13,rob_senderoff,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1246,1242,,75,46,35,70,12,24,15,11,6,4,16,7,sec,Kentucky,39,W06,john_calipari,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1266,1242,,80,49,35,72,7,21,18,11,9,3,16,12,big_east,Marquette,39,W02,shaka_smart,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1268,1242,,70,45,33,74,9,23,12,10,5,4,16,5,big_ten,Maryland,39,X08,kevin_willard,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1272,1242,,80,48,36,75,9,24,16,13,9,5,18,13,aac,Memphis,39,W08,anfernee_hardaway,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1274,1242,,79,49,37,78,9,23,15,11,7,3,14,9,acc,Miami FL,38,Y05,jim_larranaga,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1277,1242,,70,45,40,76,7,25,15,10,5,3,17,7,big_ten,Michigan St,39,W07,tom_izzo,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1280,1242,,66,42,27,65,12,23,14,12,9,3,15,9,sec,Mississippi St,39,Y11a,chris_jans,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1281,1242,,79,47,36,76,8,20,16,11,10,3,18,8,sec,Missouri,39,X07,dennis_gates,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1286,1242,,71,46,32,76,7,22,12,12,6,3,19,13,big_sky,Montana St,39,W14,danny_sprinkle,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1297,1242,,67,43,35,70,10,20,13,11,9,3,16,8,horizon,N Kentucky,11,Y16,darrin_horn,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1301,1242,,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1305,1242,,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1321,1242,,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1331,1242,,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1336,1242,,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1338,1242,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1343,1242,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1344,1242,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1345,1242,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1361,1242,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1364,1242,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1369,1242,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1388,1242,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1394,1242,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1395,1242,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1397,1242,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1400,1242,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1401,1242,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1411,1242,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1417,1242,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1418,1242,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1421,1242,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1425,1242,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1429,1242,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1433,1242,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1436,1242,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1438,1242,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1452,1242,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1462,1242,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self
2023,1244,1243,,74,46,37,66,7,23,14,12,7,3,18,11,a_sun,Kennesaw,18,Y14,amir_abdur_rahim,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1245,1243,,76,45,33,72,9,23,12,11,9,4,19,13,mac,Kent,39,Y13,rob_senderoff,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1246,1243,,75,46,35,70,12,24,15,11,6,4,16,7,sec,Kentucky,39,W06,john_calipari,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1266,1243,,80,49,35,72,7,21,18,11,9,3,16,12,big_east,Marquette,39,W02,shaka_smart,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1268,1243,,70,45,33,74,9,23,12,10,5,4,16,5,big_ten,Maryland,39,X08,kevin_willard,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1272,1243,,80,48,36,75,9,24,16,13,9,5,18,13,aac,Memphis,39,W08,anfernee_hardaway,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1274,1243,,79,49,37,78,9,23,15,11,7,3,14,9,acc,Miami FL,38,Y05,jim_larranaga,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1277,1243,,70,45,40,76,7,25,15,10,5,3,17,7,big_ten,Michigan St,39,W07,tom_izzo,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1280,1243,,66,42,27,65,12,23,14,12,9,3,15,9,sec,Mississippi St,39,Y11a,chris_jans,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1281,1243,,79,47,36,76,8,20,16,11,10,3,18,8,sec,Missouri,39,X07,dennis_gates,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1286,1243,,71,46,32,76,7,22,12,12,6,3,19,13,big_sky,Montana St,39,W14,danny_sprinkle,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1297,1243,,67,43,35,70,10,20,13,11,9,3,16,8,horizon,N Kentucky,11,Y16,darrin_horn,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1301,1243,,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1305,1243,,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1321,1243,,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1331,1243,,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1336,1243,,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1338,1243,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1343,1243,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1344,1243,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1345,1243,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1361,1243,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1364,1243,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1369,1243,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1388,1243,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1394,1243,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1395,1243,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1397,1243,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1400,1243,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1401,1243,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1411,1243,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1417,1243,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1418,1243,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1421,1243,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1425,1243,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
2023,1429,1243,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang
