Season,Team,PPG,FG%,FG3%,FT%,OR_per_game,DR_per_game,Ast_per_game,TO_per_game,Stl_per_game,Blk_per_game,PF_per_game,Road_Wins,ConfAbbrev,TeamName,TotalD1Seasons,Seed,CoachName,Qualified
2015,1248,74,49,41,76,8,22,15,11,5,3,16,9,patriot,Lafayette,39,W16,fran_o'hanlon,1
2015,1249,68,44,32,68,12,22,12,16,6,4,21,3,southland,Lamar,39,,tic_price,0
2015,1250,67,44,35,72,10,26,14,13,5,3,18,8,patriot,Lehigh,39,,brett_reed,0
2015,1251,62,42,31,71,10,24,10,16,5,3,20,0,big_south,Liberty,35,,dale_layer,0
2015,1252,71,41,33,70,11,24,14,13,5,2,21,4,a_sun,Lipscomb,21,,casey_alexander,0
2015,1253,66,41,33,68,11,23,11,13,7,2,19,6,big_west,Long Beach St,39,,dan_monson,0
2015,1254,67,39,32,69,12,25,12,14,6,3,20,7,nec,LIU Brooklyn,39,,jack_perri,0
2015,1255,66,42,37,72,9,22,11,14,8,3,20,5,big_south,Longwood,19,,jayson_gee,0
2015,1256,73,44,32,68,10,23,14,11,8,6,17,9,cusa,Louisiana Tech,39,,michael_white,0
2015,1257,69,43,30,66,13,25,12,12,8,6,18,9,acc,Louisville,39,W04,rick_pitino,1
2015,1258,62,41,35,71,11,21,12,14,6,3,18,3,wcc,Loy Marymount,39,,mike_dunlap,0
2015,1259,59,38,32,67,12,23,10,13,6,3,20,4,patriot,Loyola MD,39,,g_g_smith,0
2015,1260,61,46,39,68,8,21,13,13,6,2,16,10,mvc,Loyola-Chicago,39,,porter_moser,0
2015,1261,74,46,34,69,12,27,16,15,7,6,16,9,sec,LSU,39,W09,johnny_jones,1
2015,1262,60,41,35,66,7,21,11,13,7,1,18,6,aec,MA Lowell,10,,pat_duquette,0
2015,1263,60,40,32,73,8,21,13,14,6,1,18,1,aec,Maine,39,,bob_walsh,0
2015,1264,70,43,34,69,10,22,14,14,8,3,23,10,maac,Manhattan,39,Y16b,steve_masiello,1
2015,1265,61,40,32,70,7,22,10,14,7,3,18,4,maac,Marist,39,,mike_maker,0
2015,1266,65,44,34,64,10,22,15,13,8,3,16,4,big_east,Marquette,39,,steve_wojciechowski,0
2015,1267,65,40,31,65,11,26,12,15,6,3,20,1,cusa,Marshall,39,,dan_d'antoni,0
2015,1268,69,44,37,76,9,26,11,12,5,4,17,9,big_ten,Maryland,39,Y04,mark_turgeon,1
2015,1269,69,43,30,70,12,25,13,14,7,4,18,7,a_ten,Massachusetts,39,,derek_kellogg,0
2015,1270,67,41,32,65,13,22,12,11,7,4,17,4,southland,McNeese St,39,,dave_simmons,0
2015,1271,68,45,39,66,11,22,14,15,8,1,20,11,meac,MD E Shore,39,,bobby_collins,0
2015,1272,67,44,33,67,13,25,14,13,7,6,18,6,aac,Memphis,39,,josh_pastner,0
2015,1273,66,44,34,68,11,23,13,11,6,3,16,7,southern,Mercer,39,,bob_hoffman,0
2015,1274,68,43,36,74,10,24,13,10,6,3,16,11,acc,Miami FL,38,,jim_larranaga,0
2015,1275,66,44,34,71,8,22,12,13,8,2,19,3,mac,Miami OH,39,,john_cooper,0
2015,1276,64,42,35,75,8,22,12,10,5,2,14,4,big_ten,Michigan,39,,john_beilein,0
2015,1277,72,47,39,63,11,26,17,12,5,5,19,11,big_ten,Michigan St,39,W07,tom_izzo,1
2015,1278,73,46,37,68,10,22,15,12,9,3,18,5,big_ten,Minnesota,39,,richard_pitino,0
2015,1279,73,43,34,78,12,25,13,11,7,4,20,11,sec,Mississippi,39,Z11b,andy_kennedy,1
2015,1280,62,43,31,69,10,24,9,15,6,3,19,4,sec,Mississippi St,39,,rick_ray,0
2015,1281,60,40,33,67,10,22,11,13,5,3,19,0,sec,Missouri,39,,kim_anderson,0
2015,1282,64,40,33,70,11,20,11,13,7,3,19,5,wac,Missouri KC,34,,kareem_richardson,0
2015,1283,59,40,31,74,10,22,11,12,5,3,18,2,mvc,Missouri St,39,,paul_lusk,0
2015,1284,65,43,34,72,10,23,11,13,7,4,19,10,maac,Monmouth NJ,39,,king_rice,0
2015,1285,71,46,37,72,9,23,14,12,6,2,20,7,big_sky,Montana,39,,travis_decuire,0
2015,1286,63,40,36,72,10,23,11,14,4,3,21,2,big_sky,Montana St,39,,brian_fish,0
2015,1287,69,44,34,72,12,23,14,13,8,3,23,10,ovc,Morehead St,39,,sean_woods,0
2015,1288,61,36,28,63,15,20,10,11,6,3,19,2,meac,Morgan St,39,,todd_bozeman,0
2015,1290,64,39,30,65,12,21,11,15,8,1,18,3,swac,MS Valley St,39,,andre_payne,0
2015,1291,63,40,33,68,11,22,11,12,7,4,18,6,nec,Mt St Mary's,35,,jamion_christian,0
2015,1292,63,41,36,71,10,23,11,13,6,3,18,7,cusa,MTSU,39,,kermit_davis,0
2015,1293,78,48,38,70,12,25,15,11,7,4,19,13,ovc,Murray St,39,,steve_prohm,0
2015,1294,74,47,38,71,11,21,12,11,6,2,20,3,big_sky,N Colorado,19,,b_j_hill,0
2015,1295,64,43,38,69,9,25,9,10,5,4,15,9,summit,N Dakota St,18,X15,david_richman,1
2015,1296,65,43,32,67,12,22,10,14,8,2,19,4,mac,N Illinois,39,,mark_montgomery,0
2015,1297,68,45,33,67,10,23,12,12,6,3,20,4,a_sun,N Kentucky,11,,dave_bezold,0
2015,1298,61,44,33,67,9,21,13,12,6,3,17,5,patriot,Navy,39,,ed_dechellis,0
2015,1299,58,40,28,68,11,21,9,15,5,4,19,2,meac,NC A&T,39,,cy_alexander,0
2015,1300,65,46,35,68,9,24,13,12,6,4,19,13,meac,NC Central,16,,levelle_moton,0
2015,1301,70,44,36,68,12,26,12,11,4,5,18,6,acc,NC State,39,W08,mark_gottfried,1
2015,1303,76,44,33,70,11,24,12,14,8,3,20,5,summit,NE Omaha,12,,derrin_hansen,0
2015,1304,61,41,28,71,9,24,10,13,6,3,19,3,big_ten,Nebraska,39,,tim_miles,0
2015,1305,59,38,26,71,15,24,9,14,5,4,19,2,mwc,Nevada,39,,david_carter,0
2015,1306,65,43,37,67,9,27,11,12,5,2,19,7,aec,New Hampshire,39,,bill_herrion,0
2015,1307,62,43,31,66,11,24,13,13,6,4,17,5,mwc,New Mexico,39,,craig_neal,0
2015,1308,68,46,36,71,12,23,12,14,6,4,16,8,wac,New Mexico St,39,Y15,marvin_menzies,1
2015,1309,69,43,34,70,13,22,9,15,7,3,21,3,southland,New Orleans,39,,mark_slessinger,0
2015,1310,64,40,35,69,11,22,11,14,6,2,19,4,maac,Niagara,39,,chris_casey,0
2015,1311,63,43,31,63,10,22,12,17,7,4,22,3,southland,Nicholls St,39,,j_p_piper,0
2015,1312,68,45,38,69,9,23,14,14,7,5,20,6,ind,NJIT,17,,jim_engles,0
2015,1313,69,46,34,66,11,25,13,14,5,5,20,10,meac,Norfolk St,26,,robert_jones,0
2015,1314,78,48,35,70,14,27,18,13,7,4,19,14,acc,North Carolina,39,Z04,roy_williams,1
2015,1315,67,43,33,68,9,23,12,12,6,3,21,5,big_sky,North Dakota,15,,brian_jones,0
2015,1316,74,46,38,73,10,25,13,12,6,4,17,11,a_sun,North Florida,18,X16a,matthew_driscoll,1
2015,1317,64,42,30,63,11,24,10,13,7,3,18,3,cusa,North Texas,39,,tony_benford,0
2015,1318,69,49,39,73,8,25,14,14,5,4,14,14,caa,Northeastern,39,Y14,bill_coen,1
2015,1319,68,40,35,74,13,24,12,12,5,4,19,8,big_sky,Northern Arizona,39,,jack_murphy,0
2015,1320,65,48,40,73,7,24,12,10,6,2,14,14,mvc,Northern Iowa,39,W05,ben_jacobson,1
2015,1321,63,44,36,73,9,24,14,11,4,4,18,4,big_ten,Northwestern,39,,chris_collins,0
2015,1322,84,46,37,75,11,22,15,12,7,4,19,7,southland,Northwestern LA,39,,mike_mcconathy,0
2015,1323,79,51,39,74,8,24,15,9,7,4,14,12,acc,Notre Dame,39,Y03,mike_brey,1
2015,1324,73,45,36,69,10,23,15,13,6,2,18,4,horizon,Oakland,24,,greg_kampe,0
2015,1325,68,43,34,73,9,25,11,13,5,4,17,2,mac,Ohio,39,,saul_phillips,0
2015,1326,76,49,37,68,11,25,15,11,8,5,16,5,big_ten,Ohio St,39,Z10,thad_matta,1
2015,1328,72,44,34,74,11,27,12,12,7,5,16,8,big_twelve,Oklahoma,39,W03,lon_kruger,1
2015,1329,67,43,35,73,9,23,11,12,8,5,19,6,big_twelve,Oklahoma St,39,Z09,travis_ford,1
2015,1330,65,44,33,67,12,24,13,11,6,3,18,7,cusa,Old Dominion,39,,jeff_a_jones,0
2015,1331,67,42,35,72,10,23,10,12,5,4,19,7,summit,Oral Roberts,39,,scott_sutton,0
2015,1332,75,46,37,77,10,25,14,12,6,4,19,8,pac_twelve,Oregon,39,Z08,dana_altman,1
2015,1333,60,42,32,70,9,22,12,12,8,4,19,2,pac_twelve,Oregon St,39,,wayne_tinkle,0
2015,1334,63,41,34,65,12,22,11,12,4,2,21,5,wcc,Pacific,39,,ron_verlin,0
2015,1335,60,43,35,68,9,22,12,15,5,2,20,5,ivy,Penn,39,,jerome_allen,0
2015,1336,67,42,33,70,10,25,10,12,6,4,20,8,big_ten,Penn St,39,,patrick_chambers,0
2015,1337,63,43,32,75,9,24,13,12,6,3,18,8,wcc,Pepperdine,39,,marty_wilson,0
2015,1338,67,45,34,69,12,21,17,10,5,3,18,4,acc,Pittsburgh,39,,jamie_dixon,0
2015,1339,70,44,38,72,12,23,15,12,6,4,18,8,wcc,Portland,39,,eric_reveno,0
2015,1340,71,43,37,74,10,22,13,11,6,4,18,6,big_sky,Portland St,25,,tyler_geving,0
2015,1341,67,43,33,65,12,21,11,14,9,3,22,8,swac,Prairie View,39,,byron_rimm,0
2015,1342,60,44,32,65,8,22,10,13,5,3,16,3,big_south,Presbyterian,16,,gregg_nibert,0
2015,1343,68,46,37,71,6,24,13,12,6,3,19,5,ivy,Princeton,39,,mitch_henderson,0
2015,1344,70,44,31,71,12,24,14,12,7,5,18,9,big_east,Providence,39,W06,ed_cooley,1
2015,1345,70,45,33,68,12,25,15,13,5,5,19,7,big_ten,Purdue,39,Y09,matt_painter,1
2015,1346,70,39,31,77,16,29,14,14,4,6,19,5,maac,Quinnipiac,25,,tom_moore,0
2015,1347,70,45,33,68,12,23,13,12,7,4,18,9,big_south,Radford,39,,mike_jones,0
2015,1348,66,45,30,66,11,24,13,14,6,6,20,9,a_ten,Rhode Island,39,,dan_hurley,0
2015,1349,65,42,37,75,8,23,13,14,6,2,19,5,cusa,Rice,39,,mike_rhoades,0
2015,1350,65,46,34,69,7,22,13,10,7,3,17,5,a_ten,Richmond,39,,chris_mooney,0
2015,1351,65,44,33,60,11,23,12,12,7,3,18,11,maac,Rider,39,,kevin_baggett,0
2015,1352,69,45,38,71,10,23,12,14,9,3,19,9,nec,Robert Morris,39,X16b,andrew_toole,1
2015,1353,59,39,30,65,11,24,11,13,6,4,17,4,big_ten,Rutgers,39,,eddie_jordan,0
2015,1354,58,37,30,60,12,22,10,13,6,3,18,5,meac,S Carolina St,39,,murray_garvin,0
2015,1355,72,45,38,71,10,26,12,12,5,4,20,10,summit,S Dakota St,18,,scott_nagy,0
2015,1356,59,41,33,70,10,21,8,13,7,2,19,4,mvc,S Illinois,39,,barry_hinson,0
2015,1357,73,45,32,64,13,26,14,14,6,4,18,5,nec,Sacred Heart,24,,anthony_latina,0
2015,1358,70,41,32,72,13,26,13,13,6,4,21,10,southland,Sam Houston St,37,,jason_hooten,0
2015,1359,68,44,34,69,10,21,13,13,7,3,20,5,southern,Samford,39,,scott_padgett,0
2015,1360,64,42,34,69,10,22,12,12,6,4,20,6,wcc,San Diego,39,,bill_grier,0
2015,1361,61,42,32,63,12,23,10,11,7,5,14,10,mwc,San Diego St,39,X08,steve_fisher,1
2015,1362,69,45,34,63,10,24,14,12,6,2,20,6,wcc,San Francisco,38,,rex_walters,0
2015,1363,53,35,29,66,9,21,9,14,5,2,18,0,mwc,San Jose St,39,,dave_wojcik,0
2015,1364,67,43,37,74,10,23,15,11,5,4,19,7,big_west,UC Santa Barbara,39,,bob_williams,0
2015,1365,63,42,35,74,9,20,11,10,6,2,19,5,wcc,Santa Clara,39,,kerry_keating,0
2015,1366,56,41,25,57,11,20,9,16,9,2,20,2,meac,Savannah St,17,,horace_broadnax,0
2015,1367,69,43,34,66,13,24,14,11,7,3,17,10,a_sun,SC Upstate,16,,eddie_payne,0
2015,1368,68,46,31,66,10,24,12,16,6,4,18,3,southland,SE Louisiana,39,,jay_ladner,0
2015,1369,68,43,34,66,12,23,12,13,7,4,20,4,ovc,SE Missouri St,32,,dickey_nutt,0
2015,1370,62,44,38,66,10,24,14,13,5,1,17,4,wac,Seattle,15,,cameron_dollar,0
2015,1371,68,42,35,66,13,24,12,12,6,4,19,6,big_east,Seton Hall,39,,kevin_willard,0
2015,1372,79,49,38,73,12,22,18,14,7,3,22,14,southland,SF Austin,37,X12,brad_underwood,1
2015,1373,70,43,33,71,13,20,13,13,8,4,21,5,maac,Siena,39,,jimmy_patsos,0
2015,1374,69,48,36,70,11,25,16,12,7,4,16,11,aac,SMU,39,X06,larry_brown,1
2015,1375,68,42,33,71,11,25,11,14,5,4,18,5,sun_belt,South Alabama,39,,matthew_graves,0
2015,1376,65,40,30,74,12,23,13,13,6,4,19,7,sec,South Carolina,39,,frank_martin,0
2015,1377,69,42,36,73,11,24,11,11,6,2,19,9,summit,South Dakota,15,,craig_smith,0
2015,1378,61,43,31,62,11,23,11,14,6,5,19,1,aac,South Florida,39,,orlando_antigua,0
2015,1379,59,43,33,62,8,21,12,14,6,2,16,1,cusa,Southern Miss,39,,doc_sadler,0
2015,1380,63,41,31,64,12,24,10,13,7,4,21,9,swac,Southern Univ,39,,roman_banks,0
2015,1381,69,45,40,67,7,24,12,14,5,4,22,5,big_sky,Southern Utah,35,,nick_robinson,0
2015,1382,67,43,31,71,12,25,12,12,7,5,17,10,a_ten,St Bonaventure,39,,mark_schmidt,0
2015,1383,68,41,29,68,15,24,12,13,7,5,18,11,nec,St Francis NY,39,,glenn_braica,0
2015,1384,63,43,33,67,8,22,12,13,7,2,16,6,nec,St Francis PA,39,,rob_krimmel,0
2015,1385,70,44,35,69,10,25,12,11,7,7,18,6,big_east,St John's,39,X09,steve_lavin,1
2015,1386,62,40,30,62,11,24,13,12,7,4,17,3,a_ten,St Joseph's PA,39,,phil_martelli,0
2015,1387,59,41,32,65,9,21,12,14,5,2,20,2,a_ten,St Louis,39,,jim_crews,0
2015,1388,69,46,38,72,10,25,15,12,5,2,18,7,wcc,St Mary's CA,39,,randy_bennett,0
2015,1389,61,41,34,66,10,22,10,12,6,3,19,9,maac,St Peter's,39,,john_dunne,0
2015,1390,72,43,38,73,12,25,12,11,5,3,19,6,pac_twelve,Stanford,39,,johnny_dawkins,0
2015,1391,65,43,32,66,9,23,12,12,4,3,17,2,a_sun,Stetson,39,,corey_williams,0
2015,1392,64,42,32,67,14,26,12,12,5,4,17,10,aec,Stony Brook,24,,steve_pikiell,0
2015,1393,68,43,30,66,12,25,15,12,8,5,15,5,acc,Syracuse,39,,jim_boeheim,0
2015,1394,66,44,33,68,10,22,10,13,7,3,21,9,southland,TAM C. Christi,21,,willis_wilson,0
2015,1395,68,44,33,61,13,23,13,12,6,5,21,5,big_twelve,TCU,39,,trent_johnson,0
2015,1396,65,38,30,69,12,26,12,10,7,4,17,10,aac,Temple,39,,fran_dunphy,0
2015,1397,63,42,33,69,12,20,11,12,8,3,20,7,sec,Tennessee,39,,donnie_tyndall,0
2015,1398,56,38,35,62,9,23,9,14,5,3,20,0,ovc,Tennessee St,39,,dana_ford,0
2015,1399,70,44,32,68,13,23,13,14,6,3,19,2,ovc,Tennessee Tech,39,,steve_payne,0
2015,1400,68,44,34,73,12,27,13,13,4,8,16,7,big_twelve,Texas,39,Y11,rick_barnes,1
2015,1401,67,45,35,66,11,25,15,12,6,3,18,7,sec,Texas A&M,39,,billy_kennedy,0
2015,1402,60,39,31,70,10,22,11,13,7,2,18,5,sun_belt,Texas St,39,,danny_kaspar,0
2015,1403,61,40,32,64,12,22,11,14,6,4,17,0,big_twelve,Texas Tech,39,,tubby_smith,0
2015,1404,68,46,38,70,9,24,12,12,5,2,16,9,ovc,TN Martin,31,,heath_schroyer,0
2015,1405,75,47,37,74,11,26,13,12,5,3,17,10,mac,Toledo,39,,tod_kowalczyk,0
2015,1406,62,41,30,66,14,24,8,13,3,4,21,8,caa,Towson,39,,pat_skerry,0
2015,1407,66,43,33,66,11,23,9,14,7,2,16,4,sun_belt,Troy,30,,phil_cunningham,0
2015,1408,63,41,32,65,12,23,11,13,6,2,18,6,aac,Tulane,39,,ed_conroy,0
2015,1409,64,42,33,65,11,26,11,11,6,4,17,10,aac,Tulsa,39,,frank_haith,0
2015,1410,60,41,28,68,10,21,13,13,6,3,18,2,wac,UTRGV,39,,dan_hipsher,0
2015,1411,68,44,32,66,11,23,11,13,6,3,17,13,swac,TX Southern,39,Z15,mike_davis,1
2015,1412,68,43,33,74,12,24,14,14,7,5,18,6,cusa,UAB,39,X14,jerod_haase,1
2015,1413,71,49,44,74,8,23,13,14,5,2,18,11,big_west,UC Davis,19,,jim_les,0
2015,1414,67,45,38,68,10,26,14,12,6,5,17,11,big_west,UC Irvine,39,W13,russ_turner,1
2015,1415,64,41,33,68,11,23,13,13,7,3,20,2,big_west,UC Riverside,22,,dennis_cutts,0
2015,1416,66,43,34,64,11,23,12,13,5,4,16,2,aac,UCF,39,,donnie_jones,0
2015,1417,72,44,36,68,12,26,14,12,7,4,18,4,pac_twelve,UCLA,39,X11,steve_alford,1
2015,1418,75,44,34,72,13,27,14,15,6,4,19,8,sun_belt,Louisiana,39,,bob_marlin,0
2015,1419,61,41,31,71,11,26,12,11,5,4,16,9,sun_belt,ULM,39,,keith_richard,0
2015,1420,56,41,33,64,8,23,11,16,7,3,16,2,aec,UMBC,37,,aki_thomas,0
2015,1421,71,43,35,74,11,24,13,14,7,4,20,7,big_south,UNC Asheville,37,,nicholas_mcdevitt,0
2015,1422,68,44,36,63,11,23,12,13,6,3,22,5,southern,UNC Greensboro,32,,wes_miller,0
2015,1423,69,43,34,68,11,24,11,13,8,4,21,8,caa,UNC Wilmington,39,,kevin_keatts,0
2015,1424,67,44,36,66,9,26,13,11,5,7,17,5,mwc,UNLV,39,,dave_rice,0
2015,1425,67,42,33,63,11,24,12,14,6,4,18,4,pac_twelve,USC,39,,andy_enfield,0
2015,1426,71,44,31,68,11,25,13,15,7,3,21,7,sun_belt,UT Arlington,39,,scott_cross,0
2015,1427,70,42,33,69,13,22,12,12,7,2,17,7,cusa,UT San Antonio,39,,brooks_thompson,0
2015,1428,72,48,40,70,9,26,14,11,6,5,17,8,pac_twelve,Utah,39,X05,larry_krystkowiak,1
2015,1429,66,45,39,66,7,24,14,10,5,5,16,7,mwc,Utah St,39,,stew_morrill,0
2015,1430,57,39,30,70,10,22,12,13,4,2,18,3,wac,Utah Valley,19,,dick_hunsaker,0
2015,1431,69,47,36,66,9,25,14,12,5,4,17,9,cusa,UTEP,39,,tim_floyd,0
2015,1433,72,42,34,66,12,23,13,11,10,4,19,14,a_ten,VCU,39,Z07,shaka_smart,1
2015,1434,68,45,38,69,11,25,12,12,6,4,17,13,horizon,Valparaiso,39,Y13,bryce_drew,1
2015,1435,69,47,39,71,10,24,15,13,5,5,17,5,sec,Vanderbilt,39,,kevin_stallings,0
2015,1436,66,46,36,70,8,24,13,13,7,5,19,6,aec,Vermont,39,,john_becker,0
2015,1437,76,47,39,73,10,24,16,11,8,4,17,17,big_east,Villanova,39,W01,jay_wright,1
2015,1438,65,46,36,72,10,26,13,10,6,4,14,14,acc,Virginia,39,W02,tony_bennett,1
2015,1439,65,45,39,64,8,21,12,12,4,3,18,2,acc,Virginia Tech,39,,buzz_williams,0
2015,1440,77,39,31,69,14,24,13,15,8,6,22,5,southern,VMI,39,,duggar_baucom,0
2015,1441,70,43,35,70,12,22,12,14,8,4,21,8,southern,W Carolina,39,,larry_hunter,0
2015,1442,61,39,35,69,7,24,12,12,5,2,17,0,summit,W Illinois,39,,bill_wright,0
2015,1443,70,43,36,66,11,25,14,13,5,3,18,7,cusa,WKU,39,,ray_harper,0
2015,1444,71,45,36,71,10,23,12,12,6,2,19,7,mac,W Michigan,39,,steve_hawkins,0
2015,1447,68,40,31,70,15,22,10,14,6,3,23,2,nec,Wagner,39,,bashir_mason,0
2015,1448,69,42,34,64,12,26,14,13,6,4,18,2,acc,Wake Forest,39,,danny_manning,0
2015,1449,69,44,33,68,11,24,13,12,5,5,17,8,pac_twelve,Washington,39,,lorenzo_romar,0
2015,1450,71,43,34,72,9,24,15,12,4,3,18,5,pac_twelve,Washington St,39,,ernie_kent,0
2015,1451,65,41,35,75,9,23,11,13,5,4,18,5,big_sky,Weber St,39,,randy_rahe,0
2015,1452,74,41,32,66,17,20,15,13,11,3,23,11,big_twelve,West Virginia,39,Y05,bob_huggins,1
2015,1453,68,46,29,64,11,24,14,12,8,5,18,11,horizon,WI Green Bay,39,,brian_wardle,0
2015,1454,65,43,33,74,9,23,13,13,5,3,17,4,horizon,WI Milwaukee,33,,rob_jeter,0
2015,1455,69,44,36,69,12,23,14,9,7,4,17,13,mvc,Wichita St,39,Y07,gregg_marshall,1
2015,1456,72,49,39,73,7,24,14,11,6,4,16,8,caa,William & Mary,39,,tony_shaver,0
2015,1457,72,44,35,72,10,24,12,12,7,4,18,8,big_south,Winthrop,37,,pat_kelsey,0
2015,1458,72,48,36,76,9,24,13,7,5,4,12,16,big_ten,Wisconsin,39,Z01,bo_ryan,1
2015,1459,66,45,37,69,9,23,13,11,6,3,17,15,southern,Wofford,28,Z12,mike_young,1
2015,1460,63,44,34,69,8,21,13,12,5,3,19,6,horizon,Wright St,36,,billy_donlon,0
2015,1461,61,46,32,71,6,24,14,11,6,3,14,8,mwc,Wyoming,39,W12,larry_shyatt,1
2015,1462,74,47,35,73,10,25,16,12,6,3,18,8,big_east,Xavier,39,Z06,chris_mack,1
2015,1463,66,43,37,71,11,24,13,13,6,4,18,13,ivy,Yale,39,,james_jones,0
2015,1464,71,44,36,70,10,22,14,12,6,2,19,5,horizon,Youngstown St,39,,jerry_slocum,0
2016,1101,70,44,36,71,8,23,13,13,7,2,22,3,southland,Abilene Chr,10,,joe_golding,0
2016,1102,67,42,33,67,9,26,13,13,6,2,19,2,mwc,Air Force,39,,dave_pilipovich,0
2016,1103,76,43,39,69,10,26,15,11,5,4,18,11,mac,Akron,39,,keith_dambrot,0
2016,1104,67,43,34,64,10,25,11,13,6,5,19,8,sec,Alabama,39,,avery_johnson,0
2016,1105,67,41,28,68,11,23,13,12,6,2,19,5,swac,Alabama A&M,24,,willie_hayes,0
2016,1106,70,40,33,69,13,25,12,12,6,4,21,6,swac,Alabama St,39,,lewis_jackson,0
2016,1107,75,46,32,75,12,27,12,13,6,2,18,10,aec,SUNY Albany,24,,will_brown,0
2016,1108,67,40,31,68,13,23,9,14,4,4,18,6,swac,Alcorn St,39,,montez_robinson,0
2016,1110,58,42,34,70,7,21,11,14,6,2,18,7,patriot,American Univ,39,,mike_brennan,0
2016,1111,71,40,36,70,13,24,12,15,4,3,22,3,sun_belt,Appalachian St,39,,jim_fox,0
2016,1112,81,48,38,72,12,29,15,13,5,5,18,8,pac_twelve,Arizona,39,Y06,sean_miller,1
2016,1113,73,41,34,69,12,24,13,12,5,3,20,4,pac_twelve,Arizona St,39,,bobby_hurley,0
2016,1114,70,46,39,73,9,24,13,10,6,3,18,15,sun_belt,Ark Little Rock,39,X12,chris_beard,1
2016,1115,57,39,30,61,10,21,10,16,7,4,22,5,swac,Ark Pine Bluff,25,,george_ivory,0
2016,1116,78,44,40,69,12,25,16,11,7,5,21,3,sec,Arkansas,39,,mike_anderson,0
2016,1117,72,41,32,73,11,29,12,13,5,4,20,2,sun_belt,Arkansas St,39,,john_brady,0
2016,1119,77,43,34,70,12,29,15,14,5,4,19,11,patriot,Army,39,,zach_spiker,0
2016,1120,71,40,34,63,11,25,11,14,5,4,21,3,sec,Auburn,39,,bruce_pearl,0
2016,1122,75,46,35,67,11,25,13,15,7,3,18,11,ovc,Austin Peay,39,Y16,dave_loos,1
2016,1123,70,44,37,68,9,27,14,13,5,4,19,7,mac,Ball St,39,,james_whitford,0
2016,1124,76,46,37,73,14,23,17,13,8,4,19,7,big_twelve,Baylor,39,Z05,scott_drew,1
2016,1125,82,49,36,72,9,26,17,14,4,2,20,9,ovc,Belmont,24,,rick_byrd,0
2016,1126,69,41,31,68,12,24,11,13,6,6,19,5,meac,Bethune-Cookman,39,,gravelle_craig,0
2016,1127,61,39,29,68,9,25,11,14,5,2,19,3,aec,Binghamton,22,,tommy_dempsey,0
2016,1129,76,45,33,71,9,24,13,12,6,2,20,6,mwc,Boise St,39,,leon_rice,0
2016,1130,61,41,32,65,8,24,13,13,6,3,18,1,acc,Boston College,39,,jim_christian,0
2016,1131,73,45,36,71,9,27,13,14,6,4,19,9,patriot,Boston Univ,39,,joe_jones,0
2016,1132,69,44,35,66,10,26,11,13,6,3,19,9,mac,Bowling Green,39,,michael_huger,0
2016,1133,56,38,28,67,9,25,9,17,4,3,23,1,mvc,Bradley,39,,brian_wardle,0
2016,1135,73,43,36,71,9,27,15,14,5,4,19,1,ivy,Brown,39,,mike_martin_brn,0
2016,1136,65,42,32,64,10,24,13,14,6,3,19,4,nec,Bryant,15,,tim_o'shea,0
2016,1137,78,46,36,72,10,26,15,14,6,3,22,9,patriot,Bucknell,39,,nathan_davis,0
2016,1138,77,43,34,71,12,27,13,14,7,3,21,10,mac,Buffalo,32,Y14,nate_oats,1
2016,1139,81,47,39,73,11,25,14,10,7,3,20,8,big_east,Butler,39,X09,chris_holtmann,1
2016,1140,83,46,38,69,12,29,16,12,7,4,19,10,wcc,BYU,39,,dave_rose,0
2016,1141,75,44,35,73,10,24,13,9,5,2,19,4,mac,C Michigan,39,,keno_davis,0
2016,1142,72,41,35,68,12,24,14,10,5,3,21,5,big_west,Cal Poly,29,,joe_callero,0
2016,1143,75,46,37,66,11,29,13,12,4,5,21,5,pac_twelve,California,39,Y04,cuonzo_martin,1
2016,1144,71,43,32,72,8,23,10,11,7,2,20,5,big_south,Campbell,39,,kevin_mcgeehan,0
2016,1145,77,42,34,74,12,22,14,11,6,3,20,7,maac,Canisius,39,,jim_baron,0
2016,1146,75,44,37,66,12,25,13,15,5,4,21,3,southland,Cent Arkansas,17,,russ_pennell,0
2016,1148,65,40,34,68,12,25,12,14,4,4,17,1,nec,Central Conn,37,,howie_dickenman,0
2016,1149,69,42,34,61,9,24,12,12,5,2,19,3,big_south,Charleston So,39,,barclay_radebaugh,0
2016,1150,78,45,38,70,11,25,15,12,6,2,18,6,cusa,Charlotte,39,,mark_price,0
2016,1151,75,45,36,73,11,24,14,12,7,5,17,16,southern,Chattanooga,39,W12,matt_mccall,1
2016,1152,63,37,30,66,12,23,11,14,7,3,22,0,wac,Chicago St,39,,tracy_dildy,0
2016,1153,73,43,35,70,14,26,15,11,8,6,16,8,aac,Cincinnati,39,Z09,mick_cronin,1
2016,1154,83,41,32,73,12,23,15,14,8,3,24,4,southern,Citadel,39,,duggar_baucom,0
2016,1155,70,44,35,72,10,24,13,10,6,5,17,4,acc,Clemson,39,,brad_brownell,0
2016,1156,60,40,32,69,10,22,10,14,6,3,21,4,horizon,Cleveland St,39,,gary_waters,0
2016,1157,71,45,34,67,11,27,11,13,6,3,18,7,big_south,Coastal Car,37,,cliff_ellis,0
2016,1158,65,42,34,67,11,24,11,13,7,2,20,7,caa,Col Charleston,32,,earl_grant,0
2016,1159,69,45,37,68,9,22,13,12,6,2,19,5,patriot,Colgate,39,,matt_langel,0
